prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,16.jpg, The object is a dental chair with an attached robotic arm.,plate; dish; tray,False,1.0784807205200195
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,17.jpg, The object is a 3D printer.,fan,False,0.9441893100738525
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,18.jpg, The object is a fan.,fan,True,0.8792855739593506
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,19.jpg, The object is a fan.,fan,True,0.8730711936950684
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,20.jpg, The object is a smartphone with a damaged screen.,fan,False,1.0353713035583496
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,21.jpg, The object is a bottle of water with a label that includes text and an image.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.1908676624298096
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,22.jpg, The object is a bottle of hand sanitizer.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,1.02657151222229
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,23.jpg, The object is a water bottle.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.9224843978881836
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,24.jpg, The object is a water bottle with a label that appears to be partially obscured.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.197894811630249
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,25.jpg, The object is a microphone stand with a microphone attached to it.,controller,False,1.1236279010772705
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,26.jpg, The object is a video game controller.,controller,True,0.9267418384552002
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,27.jpg, The object is a video game controller.,controller,True,0.9279921054840088
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,28.jpg, The object is a camera mounted on a robotic arm.,controller,False,1.0257163047790527
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,29.jpg, The object is a cloth with bloodstains on it.,cloth; fabric; clothing,True,1.036829948425293
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,30.jpg, The object is a piece of paper with some writing or drawing on it.,cloth; fabric; clothing,False,1.1223223209381104
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,31.jpg, The object is a piece of cloth with red stains on it.,cloth; fabric; clothing,True,1.1112594604492188
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,32.jpg, The object is a piece of clothing with bloodstains and dirt on it.,cloth; fabric; clothing,True,1.242182970046997
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,33.jpg, The object is a 3D printer.,mouse,False,0.9513452053070068
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,34.jpg, The object is a whiteboard with black squares drawn on it.,mouse,False,1.0690100193023682
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,35.jpg, The object is a table with a checkerboard pattern on it.,mouse,False,1.0922470092773438
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,36.jpg," The object is a white robotic arm with a camera mounted at its end, placed on a table.",mouse,False,1.3096508979797363
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,37.jpg, The object is a robotic hand with a gripper mechanism.,screwdriver,False,1.0821499824523926
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,38.jpg, The object is a white robot with black and silver accents.,screwdriver,False,1.0710728168487549
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,39.jpg," The object is a white tablet with black markings on it, placed on a surface that appears to be a wooden floor or a similar material.",screwdriver,False,1.537611961364746
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,40.jpg," The object is a robotic arm with a gripper at the end, which appears to be designed for picking up and manipulating objects.",screwdriver,False,1.5546579360961914
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,41.jpg, The object is a camera mounted on a stand.,pcb; circuit board; pcie,False,0.9933373928070068
"You are a robot. Based on what you see, you must identify the object. You will see a robotic arm in the image, but IGNORE IT, focus on the object. Be concise, identify the object.",llava:13b,images_base,42.jpg, The object is a white robot with a camera mounted on its head and a black base.,pcb; circuit board; pcie,False,1.188805103302002
